time,bid,bidSize,ask,askSize,buyMO,sellMO,buySellImb,orderImb
1900-01-01 14:50:15,7939.0,347301,7939.5,206341,116931,13300,103631,140960
1900-01-01 14:50:30,7940.5,712411,7941.0,106047,115165,27156,88009,606364
1900-01-01 14:50:45,7942.0,610254,7942.5,145820,130012,12980,117032,464434
1900-01-01 14:51:00,7942.0,128387,7942.5,443016,42997,76149,-33152,-314629
1900-01-01 14:51:15,7942.0,417790,7942.5,743134,2911,76149,-73238,-325344
1900-01-01 14:51:30,7942.0,838485,7942.5,272304,5000,5202,-202,566181
1900-01-01 14:51:45,7949.5,1192082,7950.0,492073,183388,15620,167768,700009
1900-01-01 14:52:00,7952.0,1087220,7952.5,275638,650918,110982,539936,811582
1900-01-01 14:52:15,7957.5,11011,7958.0,366027,348644,213719,134925,-355016
1900-01-01 14:52:30,7949.5,163069,7950.0,443148,109024,354509,-245485,-280079
1900-01-01 14:52:45,7949.0,58609,7949.5,1080459,21350,81566,-60216,-1021850
1900-01-01 14:53:00,7949.0,362267,7949.5,594953,21036,167422,-146386,-232686
1900-01-01 14:53:15,7949.0,451296,7949.5,258313,62684,15915,46769,192983
1900-01-01 14:53:30,7952.0,277033,7952.5,96527,139763,40816,98947,180506
1900-01-01 14:53:45,7956.5,123135,7957.0,499848,103216,53923,49293,-376713
1900-01-01 14:54:00,7957.0,537106,7957.5,94637,51571,15703,35868,442469
1900-01-01 14:54:15,7957.0,75009,7957.5,522953,154974,107106,47868,-447944
1900-01-01 14:54:30,7942.5,468097,7943.0,120041,31912,1032277,-1000365,348056
1900-01-01 14:54:45,7942.5,834383,7943.0,633340,135047,21105,113942,201043
1900-01-01 14:55:00,7942.5,873612,7943.0,577669,76816,98738,-21922,295943
1900-01-01 14:55:15,7946.0,139803,7946.5,361961,88632,102610,-13978,-222158
1900-01-01 14:55:30,7946.0,1063597,7946.5,167291,46177,22573,23604,896306
1900-01-01 14:55:45,7948.5,862812,7949.0,104558,217165,56193,160972,758254
1900-01-01 14:56:00,7953.0,335884,7953.5,269571,74162,14094,60068,66313
1900-01-01 14:56:15,7951.0,2922,7951.5,218993,186911,22766,164145,-216071
1900-01-01 14:56:30,7949.5,549054,7950.0,109759,14880,187381,-172501,439295
1900-01-01 14:56:45,7949.5,505176,7950.0,123030,9520,49,9471,382146
1900-01-01 14:57:00,7954.5,340772,7955.0,118451,98993,87326,11667,222321
1900-01-01 14:57:15,7954.5,468810,7955.0,196242,123983,8712,115271,272568
1900-01-01 14:57:30,7958.0,780565,7958.5,32632,138718,41974,96744,747933
1900-01-01 14:57:45,7958.5,580308,7959.0,120871,180996,24046,156950,459437
1900-01-01 14:58:00,7961.0,317573,7961.5,17398,156170,25827,130343,300175
1900-01-01 14:58:15,7958.5,38043,7959.0,471676,148191,191658,-43467,-433633
1900-01-01 14:58:30,7958.5,1675,7959.0,524066,29056,198129,-169073,-522391
1900-01-01 14:58:45,7960.0,38992,7960.5,478171,131238,83820,47418,-439179
1900-01-01 14:59:00,7960.0,605048,7960.5,69870,117153,118129,-976,535178
1900-01-01 14:59:15,7961.0,676921,7961.5,36773,95648,11052,84596,640148
1900-01-01 14:59:30,7964.5,367879,7965.0,65200,302640,29094,273546,302679
1900-01-01 14:59:45,7968.5,1414811,7969.0,78525,381860,7290,374570,1336286
1900-01-01 15:00:00,7969.5,125232,7970.0,103439,232947,14026,218921,21793
1900-01-01 15:00:15,7971.0,373642,7971.5,348762,456189,191398,264791,24880
1900-01-01 15:00:30,7970.0,385854,7970.5,285619,188796,142003,46793,100235
1900-01-01 15:00:45,7967.0,452836,7967.5,222815,53305,260575,-207270,230021
1900-01-01 15:01:00,7967.0,545872,7967.5,289596,29468,49080,-19612,256276
1900-01-01 15:01:15,7967.0,863323,7967.5,246380,33663,478094,-444431,616943
1900-01-01 15:01:30,7967.5,1422967,7968.0,5300,108083,114998,-6915,1417667
1900-01-01 15:01:45,7975.5,359639,7976.0,251127,519564,43924,475640,108512
1900-01-01 15:02:00,7970.5,535185,7971.0,133692,606834,302053,304781,401493
1900-01-01 15:02:15,7972.0,260478,7972.5,28669,45170,79148,-33978,231809
1900-01-01 15:02:30,7972.0,17259,7972.5,378818,10953,68708,-57755,-361559
1900-01-01 15:02:45,7970.5,62181,7971.0,270433,239399,117121,122278,-208252
1900-01-01 15:03:00,7969.5,94805,7970.0,668862,8426,268585,-260159,-574057
1900-01-01 15:03:15,7967.0,603945,7967.5,42450,20708,111678,-90970,561495
1900-01-01 15:03:30,7967.0,61552,7967.5,325057,16695,43382,-26687,-263505
1900-01-01 15:03:45,7963.5,442973,7964.0,93957,48630,59243,-10613,349016
1900-01-01 15:04:00,7956.5,73348,7957.0,137500,4110,259814,-255704,-64152
1900-01-01 15:04:15,7954.5,190,7955.0,856815,12961,271631,-258670,-856625
1900-01-01 15:04:30,7951.5,168027,7952.0,703821,66016,165675,-99659,-535794
1900-01-01 15:04:45,7954.0,366369,7954.5,105125,260954,490531,-229577,261244
1900-01-01 15:05:00,7954.0,551530,7954.5,41035,101992,118164,-16172,510495
1900-01-01 15:05:15,7955.5,834922,7956.0,71410,111091,150,110941,763512
1900-01-01 15:05:30,7956.0,1058589,7956.5,75104,68719,10400,58319,983485
1900-01-01 15:05:45,7958.0,1062098,7958.5,2856,93996,6702,87294,1059242
1900-01-01 15:06:00,7958.0,57341,7958.5,181768,15867,35143,-19276,-124427
1900-01-01 15:06:15,7955.0,77668,7955.5,164876,49594,78649,-29055,-87208
1900-01-01 15:06:30,7951.5,1152809,7952.0,117024,6832,103643,-96811,1035785
1900-01-01 15:06:45,7955.5,178678,7956.0,449801,88978,151739,-62761,-271123
1900-01-01 15:07:00,7953.5,80489,7954.0,318924,7978,77452,-69474,-238435
1900-01-01 15:07:15,7952.5,537119,7953.0,76085,14093,7582,6511,461034
1900-01-01 15:07:30,7952.5,51481,7953.0,243359,37208,126692,-89484,-191878
1900-01-01 15:07:45,7950.0,36035,7950.5,476926,24520,150995,-126475,-440891
1900-01-01 15:08:00,7943.0,11824,7943.5,333091,13412,300272,-286860,-321267
1900-01-01 15:08:15,7941.5,907134,7942.0,260556,107534,125041,-17507,646578
1900-01-01 15:08:30,7941.5,1368523,7942.0,105539,133470,37486,95984,1262984
1900-01-01 15:08:45,7946.0,1516865,7946.5,22263,324182,18804,305378,1494602
1900-01-01 15:09:00,7947.0,617428,7947.5,121609,213742,2236,211506,495819
1900-01-01 15:09:15,7947.0,137602,7947.5,177582,44651,55562,-10911,-39980
1900-01-01 15:09:30,7943.0,48804,7943.5,193383,57002,87185,-30183,-144579
1900-01-01 15:09:45,7943.0,506749,7943.5,159898,18607,207650,-189043,346851
1900-01-01 15:10:00,7943.0,238122,7943.5,212302,90891,8571,82320,25820
1900-01-01 15:10:15,7943.0,96088,7943.5,840635,4814,72668,-67854,-744547
1900-01-01 15:10:30,7943.0,410461,7943.5,354084,28520,131179,-102659,56377
1900-01-01 15:10:45,7943.0,1525321,7943.5,184429,102108,6808,95300,1340892
1900-01-01 15:11:00,7947.0,897620,7947.5,35852,186583,6966,179617,861768
1900-01-01 15:11:15,7952.0,1066639,7952.5,7480,517186,5438,511748,1059159
1900-01-01 15:11:30,7954.5,163294,7955.0,1234079,168247,65323,102924,-1070785
1900-01-01 15:11:45,7954.5,9223,7955.0,1406953,109124,56912,52212,-1397730
1900-01-01 15:12:00,7950.0,14217,7950.5,1348999,22262,129413,-107151,-1334782
1900-01-01 15:12:15,7943.0,16931,7943.5,69671,41233,330186,-288953,-52740
1900-01-01 15:12:30,7943.0,1194991,7943.5,120293,54191,214292,-160101,1074698
1900-01-01 15:12:45,7945.5,143679,7946.0,209389,63593,103430,-39837,-65710
1900-01-01 15:13:00,7945.5,700621,7946.0,163507,44502,24360,20142,537114
1900-01-01 15:13:15,7945.5,525367,7946.0,163263,11940,281462,-269522,362104
1900-01-01 15:13:30,7945.5,344127,7946.0,134740,70540,4720,65820,209387
1900-01-01 15:13:45,7945.5,519177,7946.0,91416,4300,4429,-129,427761
1900-01-01 15:14:00,7945.5,961874,7946.0,79599,25878,1568,24310,882275
1900-01-01 15:14:15,7945.5,431064,7946.0,201632,6516,86748,-80232,229432
1900-01-01 15:14:30,7945.5,394828,7946.0,393319,9140,10257,-1117,1509
1900-01-01 15:14:45,7945.5,133485,7946.0,478026,4381,9648,-5267,-344541
1900-01-01 15:15:00,7945.5,474158,7946.0,189711,121208,10333,110875,284447
1900-01-01 15:15:15,7945.5,176561,7946.0,439757,19704,25194,-5490,-263196
1900-01-01 15:15:30,7943.0,104478,7943.5,351485,12158,185035,-172877,-247007
1900-01-01 15:15:45,7943.0,55717,7943.5,478555,1592,52805,-51213,-422838
1900-01-01 15:16:00,7936.0,154762,7936.5,462203,14386,568647,-554261,-307441
1900-01-01 15:16:15,7936.0,730758,7936.5,146569,133012,22667,110345,584189
1900-01-01 15:16:30,7937.0,710617,7937.5,266704,71858,8932,62926,443913
1900-01-01 15:16:45,7937.5,58176,7938.0,1023969,35583,15597,19986,-965793
1900-01-01 15:17:00,7935.0,421361,7935.5,469743,215952,1006472,-790520,-48382
1900-01-01 15:17:15,7934.0,53938,7934.5,1119332,117868,220815,-102947,-1065394
1900-01-01 15:17:30,7930.5,420815,7931.0,299219,43094,256858,-213764,121596
1900-01-01 15:17:45,7930.5,6323,7931.0,733762,18910,132497,-113587,-727439
1900-01-01 15:18:00,7930.0,95184,7930.5,665835,13512,129106,-115594,-570651
1900-01-01 15:18:15,7930.0,459330,7930.5,315070,188317,81962,106355,144260
1900-01-01 15:18:30,7932.5,1119001,7933.0,38741,147070,454716,-307646,1080260
1900-01-01 15:18:45,7934.0,1011053,7934.5,58,106360,10654,95706,1010995
1900-01-01 15:19:00,7935.5,219886,7936.0,610410,99522,18219,81303,-390524
1900-01-01 15:19:15,7935.5,185002,7936.0,413519,122364,22782,99582,-228517
1900-01-01 15:19:30,7934.0,101447,7934.5,279998,17298,46573,-29275,-178551
1900-01-01 15:19:45,7933.0,568034,7933.5,157252,15338,105559,-90221,410782
1900-01-01 15:20:00,7933.0,359828,7933.5,440087,12102,26258,-14156,-80259
1900-01-01 15:20:15,7932.5,58909,7933.0,567917,21007,123888,-102881,-509008
1900-01-01 15:20:30,7930.5,33442,7931.0,522310,21007,27592,-6585,-488868
1900-01-01 15:20:45,7930.5,14447,7931.0,703889,2254,27427,-25173,-689442
1900-01-01 15:21:00,7930.5,38766,7931.0,801998,1328,17241,-15913,-763232
1900-01-01 15:21:15,7929.5,24759,7930.0,803640,27310,113638,-86328,-778881
1900-01-01 15:21:30,7929.0,85191,7929.5,584814,6408,115375,-108967,-499623
1900-01-01 15:21:45,7928.5,6586,7929.0,497859,17958,103594,-85636,-491273
1900-01-01 15:22:00,7928.0,332811,7928.5,302675,36880,22776,14104,30136
